pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,windspeed,rainfall,day_repaired_sin,day_repaired_cos,winddirection_sin,winddirection_cos
1014.6,20.4,18.1,16.9,17.8,95.0,91.0,0.0,30.3,1,-0.03451613896970796,0.9994041405510705,0.8660254037844387,0.4999999999999999
1017.5,23.7,16.3,15.3,13.9,86.0,90.0,1.1,39.7,1,-0.017260640905388536,0.9998510240408494,0.8660254037844387,0.4999999999999999
1017.0,22.1,20.8,19.6,18.0,91.0,88.0,0.0,46.3,1,-2.4492935982947064e-16,1.0,0.7431448254773941,0.6691306063588582
1017.8,16.9,15.9,14.6,15.0,90.0,100.0,0.0,24.2,1,0.0,1.0,0.7431448254773941,0.6691306063588582
1016.7,18.2,16.3,15.4,14.7,90.0,100.0,0.0,23.3,1,0.017260640905388498,0.9998510240408495,0.7431448254773941,0.6691306063588582
1016.4,16.7,15.6,14.7,11.4,79.0,91.0,0.0,55.5,1,0.03451613896970813,0.9994041405510704,0.9510565162951535,0.30901699437494745
1014.3,15.6,13.8,10.0,7.8,78.0,77.0,3.5,41.3,0,0.05176135288420938,0.9986594826804561,0.40673664307580015,0.9135454576426009
1022.1,15.9,13.1,12.2,10.3,74.0,81.0,2.1,28.2,1,0.06899114440432493,0.9976172723012476,0.8660254037844387,0.4999999999999999
1020.6,17.6,13.2,11.2,6.8,59.0,25.0,2.4,33.5,0,0.0862003798806194,0.9962778199420265,0.40673664307580015,0.9135454576426009
1022.2,14.8,12.5,4.0,10.4,84.0,88.0,0.0,30.0,1,0.10338393178837016,0.9946415246951927,0.40673664307580015,0.9135454576426009
1020.3,17.6,15.7,14.5,13.5,81.0,100.0,0.0,32.4,1,0.12053668025532305,0.992708874098054,0.40673664307580015,0.9135454576426009
1017.7,17.4,16.6,15.9,15.0,95.0,100.0,0.0,39.3,1,0.1376535145871682,0.9904804439875632,0.9510565162951535,0.30901699437494745
1022.3,15.2,15.8,13.5,11.1,78.0,94.0,0.0,37.0,1,0.15472933479028123,0.9879568983287464,0.9510565162951535,0.30901699437494745
1021.1,15.5,14.1,11.8,8.6,61.0,95.0,0.0,24.9,1,0.17175905309127604,0.9851389890168738,0.7431448254773941,0.6691306063588582
1024.9,20.2,16.7,14.6,11.7,70.0,38.0,9.1,50.6,0,0.18873759545291666,0.9820275556534304,0.40673664307580015,0.9135454576426009
1024.7,14.6,12.9,12.6,11.3,79.0,91.0,0.0,52.8,1,0.2056599030859366,0.9786235252959552,0.20791169081775931,0.9781476007338057
1020.5,18.0,16.6,15.3,13.6,79.0,88.0,0.0,28.6,1,0.22252093395631442,0.9749279121818236,0.40673664307580015,0.9135454576426009
1027.2,20.6,17.7,14.2,11.8,75.0,51.0,7.4,15.2,0,0.23931566428755774,0.970941817426052,0.8660254037844387,0.4999999999999999
1023.8,18.1,13.7,11.6,4.3,72.0,20.0,10.1,14.8,0,0.2560390900575471,0.9666664286932195,0.9945218953682733,0.10452846326765368
1025.9,10.9,8.6,7.0,1.0,73.0,67.0,2.5,30.3,0,0.27268622848949375,0.9621030198436006,0.8660254037844387,0.4999999999999999
1023.7,15.8,10.1,7.7,4.0,72.0,7.0,9.1,9.2,0,0.28925211953656765,0.9572529505536158,0.40673664307580015,0.9135454576426009
1020.6,17.1,15.2,13.5,11.2,78.0,11.0,9.8,34.0,0,0.30573182735975285,0.9521176659107141,0.9510565162951535,0.30901699437494745
1021.3,19.6,17.6,15.7,12.6,64.0,73.0,5.2,20.2,0,0.3221204417984906,0.946698695982806,0.9510565162951535,0.30901699437494745
1017.6,17.3,16.1,14.7,13.0,93.0,95.0,0.0,35.8,1,0.33841307983367047,0.9409976553623765,0.40673664307580015,0.9135454576426009
1027.9,21.6,18.5,16.3,13.7,77.0,93.0,0.6,15.1,0,0.3546048870425356,0.9350162426854148,0.40673664307580015,0.9135454576426009
1013.4,16.5,14.8,13.7,12.9,92.0,100.0,0.0,20.0,1,0.3706910390450675,0.9287562401253023,0.8660254037844387,0.4999999999999999
1023.6,24.2,20.8,18.2,9.8,39.0,49.0,10.2,38.3,0,0.38666674294141884,0.9222195128618104,0.9510565162951535,0.30901699437494745
1020.9,24.9,18.1,15.8,17.3,72.0,40.0,10.1,19.8,0,0.40252723873996754,0.9154080085253663,0.20791169081775931,0.9781476007338057
1013.9,24.6,22.3,20.7,19.9,91.0,82.0,0.0,27.4,1,0.4182678007755652,0.9083237566167539,0.9945218953682734,-0.10452846326765333
1015.6,21.9,20.4,18.5,18.4,79.0,45.0,7.8,9.2,0,0.4338837391175582,0.9009688679024191,0.7431448254773941,0.6691306063588582
1024.6,16.1,13.0,13.5,11.9,76.0,89.0,0.0,33.2,0,0.44937040096716124,0.8933455337855631,-0.8660254037844388,-0.4999999999999996
1017.6,24.8,21.3,19.8,20.1,91.0,89.0,0.2,37.5,1,0.4647231720437685,0.8854560256532099,0.8660254037844387,0.4999999999999999
1015.4,24.9,21.5,19.5,19.5,77.0,55.0,7.6,17.2,0,0.47993747795978636,0.877302694199442,0.20791169081775931,0.9781476007338057
1017.1,21.9,20.0,19.7,17.3,91.0,94.0,0.0,28.4,1,0.49500878558358136,0.8688879687250066,0.9945218953682733,0.10452846326765368
1017.6,23.9,21.1,19.9,19.0,89.0,88.0,0.2,14.5,1,0.5099326043901359,0.8602143564135007,0.9945218953682734,-0.10452846326765333
1013.1,22.9,20.7,19.2,19.9,95.0,95.0,0.0,22.6,1,0.524704487799008,0.8512844415843512,0.5877852522924731,0.8090169943749475
1019.5,21.5,20.9,17.7,16.6,79.0,47.0,6.8,9.1,1,0.5393200344991992,0.8421008849228118,0.9945218953682733,0.10452846326765368
1019.9,25.9,22.9,18.1,16.1,90.0,89.0,2.0,28.9,1,0.5537748897605331,0.8326664226872064,0.7431448254773941,0.6691306063588582
1017.0,22.4,20.2,18.5,13.1,76.0,69.0,7.6,11.3,0,0.5680647467311557,0.8229838658936565,0.7431448254773941,0.6691306063588582
1017.5,23.1,19.9,17.4,16.8,80.0,88.0,0.0,39.5,1,0.5821853477207707,0.8130560994785325,0.8660254037844387,0.4999999999999999
1020.6,18.4,17.1,16.9,15.0,75.0,86.0,0.0,24.9,1,0.5961324854692253,0.8028860814388825,0.7431448254773941,0.6691306063588582
1014.9,23.3,21.6,20.9,20.9,87.0,88.0,0.0,15.1,1,0.6099020044000728,0.7924768419510905,0.9510565162951535,0.30901699437494745
1014.0,23.0,21.1,20.6,19.1,80.0,87.0,0.1,14.5,1,0.6234898018587335,0.7818314824680298,0.9945218953682733,0.10452846326765368
1020.3,17.4,15.1,14.5,9.4,75.0,49.0,10.0,24.8,0,0.6368918293348892,0.7709531747949796,0.40673664307580015,0.9135454576426009
1024.2,24.0,18.3,15.3,6.8,77.0,75.0,5.7,21.6,0,0.6501040936687441,0.7598451601445789,0.9510565162951535,0.30901699437494745
1021.4,20.9,17.2,15.3,13.3,78.0,88.0,0.9,29.8,1,0.6631226582407952,0.7485107481711011,0.5877852522924731,0.8090169943749475
1015.2,18.2,17.3,16.3,14.6,75.0,88.0,2.5,20.2,1,0.6759436441447543,0.7369533159843368,0.7431448254773941,0.6691306063588582
1024.5,18.9,18.4,15.0,13.0,72.0,65.0,5.9,28.0,0,0.688563231343277,0.7251763071433766,0.40673664307580015,0.9135454576426009
1018.9,20.2,19.9,18.1,18.2,90.0,90.0,1.0,22.5,1,0.7009776598061493,0.7131832306305963,0.7431448254773941,0.6691306063588582
1019.0,20.7,20.0,18.2,18.9,92.0,88.0,0.2,15.0,1,0.7131832306305963,0.7009776598061495,0.7431448254773941,0.6691306063588582
1013.3,17.1,17.2,15.2,14.8,87.0,90.0,0.2,25.1,1,0.7251763071433764,0.688563231343277,0.40673664307580015,0.9135454576426009
1017.7,20.4,18.1,17.1,14.9,90.0,88.0,0.0,35.3,1,0.7369533159843368,0.6759436441447544,0.9945218953682733,0.10452846326765368
1022.2,15.1,12.4,10.8,9.6,74.0,83.0,1.2,8.3,1,0.7485107481711011,0.6631226582407953,0.40673664307580015,0.9135454576426009
1013.9,18.6,17.1,16.4,13.8,95.0,96.0,1.1,33.5,1,0.7598451601445788,0.6501040936687442,0.9945218953682733,0.10452846326765368
1016.7,17.4,17.6,16.4,16.3,96.0,100.0,0.2,16.1,1,0.7709531747949796,0.6368918293348893,0.8660254037844387,0.4999999999999999
1022.6,16.4,15.3,14.2,13.6,93.0,93.0,0.2,17.3,1,0.7818314824680298,0.6234898018587335,0.40673664307580015,0.9135454576426009
1024.3,15.5,13.7,11.6,9.1,79.0,88.0,0.2,14.6,1,0.7924768419510905,0.6099020044000728,0.7431448254773941,0.6691306063588582
1022.3,17.5,18.2,16.9,14.3,92.0,96.0,0.0,19.0,1,0.8028860814388824,0.5961324854692255,0.7431448254773941,0.6691306063588582
1023.9,14.7,12.9,11.9,11.6,97.0,95.0,0.9,24.5,1,0.8130560994785325,0.5821853477207707,0.9945218953682733,0.10452846326765368
1012.2,20.6,19.0,17.1,18.9,95.0,93.0,0.0,39.5,1,0.8229838658936564,0.5680647467311559,0.9945218953682733,0.10452846326765368
1012.4,20.1,18.6,17.1,15.6,92.0,87.0,0.3,22.4,1,0.8326664226872064,0.5537748897605331,0.8660254037844387,0.4999999999999999
1018.7,21.6,19.7,19.6,17.0,81.0,88.0,0.0,37.7,1,0.8421008849228118,0.5393200344991992,0.8660254037844387,0.4999999999999999
1016.9,22.2,21.8,20.3,19.7,92.0,85.0,0.2,12.6,1,0.8512844415843511,0.5247044877990081,0.8660254037844387,0.4999999999999999
1017.8,16.3,15.3,14.2,12.9,97.0,95.0,0.0,30.3,1,0.8602143564135006,0.509932604390136,0.7431448254773941,0.6691306063588582
1013.4,19.0,17.6,16.9,16.9,97.0,95.0,0.0,20.3,1,0.8688879687250065,0.49500878558358147,0.8660254037844387,0.4999999999999999
1015.5,19.9,18.1,18.1,17.1,96.0,92.0,0.2,14.1,1,0.877302694199442,0.4799374779597864,0.7431448254773941,0.6691306063588582
1016.8,18.4,17.3,16.1,16.2,95.0,95.0,0.0,20.0,1,0.8854560256532099,0.4647231720437686,0.8660254037844387,0.4999999999999999
1016.0,21.8,19.4,17.6,16.7,70.0,49.0,11.0,37.5,0,0.893345533785563,0.44937040096716135,0.40673664307580015,0.9135454576426009
1023.2,16.3,15.7,15.5,9.8,59.0,88.0,0.1,16.0,1,0.9009688679024191,0.4338837391175582,0.7431448254773941,0.6691306063588582
1018.9,22.3,20.8,19.2,16.1,79.0,88.0,0.0,33.4,1,0.9083237566167539,0.4182678007755652,0.9945218953682733,0.10452846326765368
1020.9,22.8,18.6,16.9,13.0,73.0,19.0,2.4,14.8,0,0.9154080085253663,0.40252723873996754,0.40673664307580015,0.9135454576426009
1017.8,20.1,20.1,19.6,19.8,92.0,83.0,0.3,16.1,1,0.9222195128618103,0.38666674294141884,0.8660254037844387,0.4999999999999999
1016.0,21.4,19.3,18.3,18.2,75.0,20.0,9.8,9.0,0,0.9287562401253023,0.3706910390450675,0.9510565162951535,0.30901699437494745
1016.8,20.2,18.1,16.6,16.6,95.0,95.0,0.0,25.1,1,0.9350162426854147,0.3546048870425358,0.8660254037844387,0.4999999999999999
1018.4,18.3,17.8,14.5,16.2,95.0,96.0,0.3,9.1,1,0.9409976553623765,0.3384130798336704,0.40673664307580015,0.9135454576426009
1017.1,26.0,22.6,20.3,21.4,85.0,89.0,0.5,18.0,1,0.9466986959828059,0.32212044179849075,0.5877852522924731,0.8090169943749475
1015.3,23.6,22.5,20.0,21.3,85.0,80.0,0.0,7.9,1,0.9521176659107141,0.305731827359753,0.7431448254773941,0.6691306063588582
1017.1,21.3,20.8,19.2,17.8,83.0,84.0,0.6,37.9,0,0.9572529505536157,0.28925211953656776,0.9945218953682734,-0.10452846326765333
1013.3,25.9,23.1,21.5,21.4,91.0,88.0,1.4,33.2,1,0.9621030198436005,0.27268622848949386,0.8660254037844387,0.4999999999999999
1014.4,26.6,23.3,22.3,21.9,91.0,91.0,2.1,16.0,1,0.9666664286932195,0.2560390900575472,0.7431448254773941,0.6691306063588582
1021.2,26.2,24.8,21.2,12.4,77.0,62.0,10.0,39.5,1,0.970941817426052,0.23931566428755782,0.9510565162951535,0.30901699437494745
1013.8,24.8,24.3,23.7,23.2,93.0,100.0,0.2,41.4,1,0.9749279121818236,0.22252093395631445,0.8660254037844386,-0.5000000000000002
1011.7,26.1,21.0,19.7,16.9,85.0,79.0,5.0,22.0,1,0.9786235252959552,0.20565990308593662,0.9945218953682733,0.10452846326765368
1011.4,16.3,15.3,13.6,11.6,76.0,79.0,2.2,35.6,0,0.9820275556534303,0.1887375954529167,0.5877852522924731,0.8090169943749475
1019.8,28.1,25.4,23.6,22.3,92.0,88.0,0.8,21.9,1,0.9851389890168738,0.17175905309127604,0.5877852522924732,-0.8090169943749473
1006.9,21.9,20.1,19.8,19.5,92.0,90.0,0.2,20.5,1,0.9879568983287464,0.15472933479028145,0.40673664307580015,0.9135454576426009
1008.4,21.3,19.3,17.7,17.6,75.0,83.0,9.2,27.6,1,0.9904804439875632,0.13765351458716818,0.8660254037844387,0.4999999999999999
1009.9,26.4,24.8,22.7,21.3,90.0,83.0,3.7,25.0,1,0.992708874098054,0.120536680255323,0.8660254037844386,-0.5000000000000002
1014.2,26.3,23.1,21.0,22.3,97.0,93.0,0.0,8.6,1,0.9946415246951927,0.10338393178837009,0.8660254037844387,0.4999999999999999
1012.1,27.9,25.8,24.1,23.3,89.0,84.0,2.1,14.2,1,0.9962778199420265,0.08620037988061954,0.9945218953682734,-0.10452846326765333
1011.7,25.2,24.0,23.1,22.8,89.0,81.0,0.3,30.6,1,0.9976172723012476,0.06899114440432505,-0.587785252292473,-0.8090169943749475
1013.0,27.0,25.9,23.6,21.9,91.0,88.0,1.1,27.9,1,0.9986594826804561,0.051761352884209494,0.9510565162951535,0.30901699437494745
1008.5,27.9,25.3,23.3,23.2,93.0,88.0,0.3,14.3,1,0.9994041405510704,0.034516138969707996,0.7431448254773941,0.6691306063588582
1010.7,24.8,22.8,21.8,19.8,91.0,88.0,0.0,27.3,1,0.9998510240408494,0.017260640905388574,0.8660254037844387,0.4999999999999999
1017.0,26.7,24.8,23.7,23.1,87.0,89.0,0.2,17.3,0,1.0,6.123233995736766e-17,0.9945218953682734,-0.10452846326765333
1013.3,25.3,23.1,21.0,21.4,89.0,88.0,1.5,28.0,1,0.9998510240408495,-0.017260640905388452,0.9945218953682734,-0.10452846326765333
1014.4,26.8,23.8,20.4,22.3,90.0,83.0,1.3,17.5,1,0.9994041405510705,-0.03451613896970788,0.9945218953682733,0.10452846326765368
1011.5,27.6,25.5,24.4,23.1,90.0,88.0,1.8,22.6,1,0.9986594826804561,-0.05176135288420937,0.7431448254773941,0.6691306063588582
1007.8,28.2,26.2,24.1,24.2,89.0,84.0,2.5,15.4,1,0.9976172723012476,-0.06899114440432493,0.7431448254773941,0.6691306063588582
1006.4,26.9,25.9,24.7,22.3,87.0,81.0,1.1,28.8,1,0.9962778199420265,-0.08620037988061942,0.9945218953682733,0.10452846326765368
1015.0,28.4,25.5,24.7,24.1,97.0,88.0,1.0,30.0,1,0.9946415246951927,-0.10338393178836998,0.8660254037844387,0.4999999999999999
1005.6,28.1,25.1,23.1,21.6,82.0,80.0,2.5,13.8,1,0.992708874098054,-0.12053668025532288,-0.9945218953682734,-0.10452846326765336
1012.7,29.1,26.8,25.4,23.7,87.0,82.0,2.5,16.5,1,0.9904804439875632,-0.1376535145871683,0.8660254037844386,-0.5000000000000002
1016.0,26.3,24.7,24.5,23.6,90.0,83.0,0.1,20.9,1,0.9879568983287464,-0.15472933479028134,-0.8660254037844388,-0.4999999999999996
1012.5,26.3,25.2,24.7,22.9,93.0,88.0,0.1,13.4,0,0.9851389890168738,-0.17175905309127593,0.5877852522924731,0.8090169943749475
1014.5,28.6,25.6,24.7,21.0,87.0,89.0,2.1,35.3,1,0.9820275556534304,-0.18873759545291657,0.5877852522924731,0.8090169943749475
1012.6,28.8,25.3,24.7,22.0,89.0,83.0,1.0,15.0,1,0.9786235252959553,-0.2056599030859365,0.9510565162951535,0.30901699437494745
1017.1,27.6,25.8,24.5,24.8,84.0,85.0,1.8,27.4,1,0.9749279121818236,-0.22252093395631456,0.9945218953682734,-0.10452846326765333
1012.3,30.2,27.9,25.4,23.1,84.0,83.0,2.6,12.0,1,0.970941817426052,-0.2393156642875577,-0.9945218953682733,0.10452846326765387
1008.8,27.8,26.5,25.0,25.0,93.0,86.0,0.0,14.5,1,0.9666664286932195,-0.2560390900575471,-0.7431448254773944,-0.6691306063588581
1009.9,30.3,27.9,26.2,24.9,84.0,85.0,3.1,16.0,1,0.9621030198436006,-0.27268622848949375,-0.7431448254773944,-0.6691306063588581
1009.4,29.3,27.9,26.0,25.0,89.0,88.0,2.2,20.0,1,0.9572529505536158,-0.28925211953656743,-0.4067366430758002,-0.9135454576426009
1012.6,28.8,25.7,23.9,23.4,89.0,88.0,0.4,22.0,1,0.9521176659107142,-0.3057318273597527,-0.8660254037844388,-0.4999999999999996
1009.5,28.4,26.2,24.7,23.2,84.0,75.0,7.2,25.1,1,0.946698695982806,-0.32212044179849064,0.9945218953682733,0.10452846326765368
1010.4,28.1,26.4,25.5,21.1,80.0,78.0,5.4,12.6,1,0.9409976553623765,-0.33841307983367047,0.7431448254773941,0.6691306063588582
1010.3,28.7,26.8,24.8,23.1,90.0,81.0,2.3,23.3,1,0.9350162426854148,-0.35460488704253545,0.9945218953682733,0.10452846326765368
1013.0,28.8,25.6,23.6,21.6,91.0,90.0,1.3,24.9,0,0.9287562401253023,-0.3706910390450674,0.9945218953682734,-0.10452846326765333
1012.3,30.8,27.4,26.8,24.5,84.0,81.0,2.3,14.3,1,0.9222195128618104,-0.38666674294141873,0.8660254037844386,-0.5000000000000002
1011.5,29.8,26.8,25.1,23.2,87.0,81.0,2.5,12.7,1,0.9154080085253663,-0.40252723873996765,0.40673664307580015,0.9135454576426009
1011.6,28.4,26.1,24.8,25.3,85.0,83.0,3.7,14.3,1,0.9083237566167539,-0.4182678007755653,0.9510565162951535,0.30901699437494745
1013.0,28.6,25.5,24.8,22.2,76.0,74.0,6.0,9.2,1,0.9009688679024191,-0.43388373911755806,0.9510565162951535,0.30901699437494745
1013.0,26.2,24.4,23.1,19.8,79.0,70.0,6.0,31.9,1,0.8933455337855633,-0.449370400967161,0.9945218953682733,0.10452846326765368
1008.3,28.8,27.1,24.1,25.1,94.0,88.0,1.0,16.9,1,0.8854560256532099,-0.4647231720437685,-0.7431448254773944,-0.6691306063588581
1005.9,28.7,28.4,26.5,24.4,81.0,82.0,0.4,15.2,1,0.8773026941994421,-0.47993747795978614,-0.9945218953682734,-0.10452846326765336
1008.4,30.8,27.6,25.8,24.2,81.0,88.0,0.4,13.0,1,0.8688879687250065,-0.49500878558358136,-0.9510565162951535,-0.30901699437494756
1008.5,30.6,28.3,26.4,25.3,81.0,78.0,4.5,16.5,1,0.8602143564135007,-0.5099326043901357,0.5877852522924731,0.8090169943749475
1013.0,28.7,26.9,24.8,22.0,81.0,61.0,7.2,7.4,1,0.8512844415843512,-0.524704487799008,0.8660254037844387,0.4999999999999999
1013.0,28.7,26.1,24.8,23.1,92.0,78.0,1.0,15.8,1,0.8421008849228119,-0.5393200344991991,0.9945218953682733,0.10452846326765368
1010.6,27.8,26.7,25.3,25.2,90.0,86.0,1.2,15.1,1,0.8326664226872066,-0.5537748897605328,-0.7431448254773944,-0.6691306063588581
1009.3,30.8,27.7,25.4,25.4,87.0,88.0,0.9,11.9,1,0.8229838658936565,-0.5680647467311557,-0.9945218953682734,-0.10452846326765336
1008.4,28.1,26.8,25.2,25.5,85.0,83.0,3.7,16.0,1,0.8130560994785324,-0.5821853477207708,-0.9510565162951535,-0.30901699437494756
1008.1,30.7,27.2,25.8,25.8,81.0,87.0,8.3,15.7,1,0.8028860814388825,-0.5961324854692253,-0.9945218953682733,0.10452846326765387
1008.8,30.6,27.3,24.3,25.9,87.0,83.0,2.2,26.9,1,0.7924768419510906,-0.6099020044000726,-0.587785252292473,-0.8090169943749475
1008.5,31.0,29.9,26.5,26.0,85.0,88.0,1.5,27.0,1,0.7818314824680299,-0.6234898018587335,-0.9945218953682733,0.10452846326765387
1008.1,32.8,29.9,26.7,24.6,84.0,78.0,2.9,25.1,1,0.7709531747949795,-0.6368918293348893,-0.9945218953682734,-0.10452846326765336
1009.8,33.0,30.0,27.9,26.0,79.0,86.0,3.3,27.6,1,0.7598451601445788,-0.6501040936687442,-0.9945218953682734,-0.10452846326765336
1008.5,31.2,28.0,26.8,26.4,86.0,88.0,1.2,13.2,1,0.7485107481711013,-0.663122658240795,-0.9945218953682734,-0.10452846326765336
1006.8,33.1,30.0,28.9,26.2,90.0,82.0,3.1,22.9,1,0.7369533159843368,-0.6759436441447543,0.9945218953682734,-0.10452846326765333
1006.6,32.9,29.3,27.1,23.2,87.0,80.0,4.2,20.5,1,0.7251763071433767,-0.6885632313432769,-0.9945218953682733,0.10452846326765387
1010.5,33.1,29.8,28.1,25.1,79.0,69.0,3.1,18.8,0,0.7131832306305962,-0.7009776598061495,0.8660254037844387,0.4999999999999999
1007.9,31.1,28.9,26.9,26.4,85.0,85.0,4.4,14.6,1,0.7009776598061496,-0.7131832306305961,-0.587785252292473,-0.8090169943749475
1008.2,32.3,29.0,27.8,25.3,86.0,72.0,7.6,9.2,1,0.688563231343277,-0.7251763071433766,0.40673664307580015,0.9135454576426009
1008.6,32.0,29.9,26.0,25.1,76.0,77.0,10.4,38.0,0,0.6759436441447545,-0.7369533159843367,-0.9945218953682734,-0.10452846326765336
1008.9,30.8,28.8,26.4,25.4,98.0,93.0,0.6,25.1,1,0.6631226582407954,-0.7485107481711009,-0.4067366430758002,-0.9135454576426009
1008.1,32.8,29.0,27.4,26.6,82.0,88.0,0.2,38.3,1,0.6501040936687443,-0.7598451601445787,-0.9945218953682734,-0.10452846326765336
1006.5,33.8,30.0,27.0,25.0,69.0,70.0,6.9,23.9,1,0.6368918293348891,-0.7709531747949797,-0.9945218953682734,-0.10452846326765336
1008.5,31.0,28.3,26.8,24.4,65.0,49.0,11.8,9.1,0,0.6234898018587336,-0.7818314824680297,-0.9945218953682734,-0.10452846326765336
1006.8,33.0,30.1,28.0,24.8,75.0,69.0,10.1,12.6,0,0.609902004400073,-0.7924768419510902,-0.9945218953682733,0.10452846326765387
1008.2,33.3,30.3,28.7,25.8,78.0,32.0,11.8,9.1,0,0.5961324854692254,-0.8028860814388824,-0.8660254037844388,-0.4999999999999996
1008.5,29.1,26.2,24.8,24.9,58.0,48.0,8.4,23.7,1,0.5821853477207709,-0.8130560994785323,0.9945218953682733,0.10452846326765368
1008.2,32.3,30.1,28.4,26.4,81.0,30.0,11.5,39.3,0,0.5680647467311558,-0.8229838658936564,-0.9945218953682733,0.10452846326765387
1009.9,32.4,30.2,29.0,24.3,79.0,32.0,1.5,30.4,0,0.5537748897605332,-0.8326664226872063,-0.9945218953682734,-0.10452846326765336
1008.5,33.9,30.0,28.1,25.4,80.0,79.0,5.7,39.9,1,0.5393200344991992,-0.8421008849228118,-0.8660254037844388,-0.4999999999999996
1009.8,33.0,30.4,27.9,26.2,79.0,21.0,8.5,50.6,0,0.5247044877990081,-0.8512844415843511,-0.9945218953682734,-0.10452846326765336
1010.0,34.2,30.8,28.2,26.2,84.0,57.0,5.9,24.4,1,0.5099326043901362,-0.8602143564135004,0.40673664307580043,-0.9135454576426008
1007.7,32.0,30.4,28.3,25.4,74.0,46.0,10.3,19.0,0,0.4950087855835815,-0.8688879687250065,-0.7431448254773944,-0.6691306063588581
1006.1,33.3,30.5,28.8,25.4,78.0,66.0,6.5,9.9,1,0.47993747795978625,-0.8773026941994421,0.9945218953682734,-0.10452846326765333
1008.2,34.0,30.2,28.2,26.5,81.0,79.0,6.8,43.8,1,0.4647231720437687,-0.8854560256532098,-0.20791169081775987,0.9781476007338056
1008.1,34.0,30.8,28.7,25.2,74.0,22.0,11.8,12.5,0,0.44937040096716163,-0.8933455337855629,-0.9510565162951536,0.30901699437494723
1005.0,35.3,31.0,26.4,26.4,74.0,49.0,10.8,28.6,1,0.43388373911755823,-0.900968867902419,-0.9945218953682733,0.10452846326765387
1008.9,33.4,30.4,28.6,25.7,82.0,72.0,7.7,40.8,0,0.41826780077556547,-0.9083237566167538,0.9510565162951535,0.30901699437494745
1005.3,32.0,29.2,26.2,26.3,87.0,85.0,1.5,4.5,1,0.4025272387399676,-0.9154080085253663,-0.9945218953682734,-0.10452846326765336
1009.5,32.8,30.1,28.1,26.1,75.0,61.0,7.2,9.2,1,0.38666674294141873,-0.9222195128618104,0.7431448254773942,-0.6691306063588582
1009.3,31.7,29.4,27.6,25.6,84.0,86.0,1.6,21.6,1,0.37069103904506756,-0.9287562401253023,-0.7431448254773944,-0.6691306063588581
1007.8,32.9,30.1,28.1,25.7,79.0,72.0,8.8,16.2,1,0.35460488704253584,-0.9350162426854147,-0.8660254037844388,-0.4999999999999996
1006.6,32.9,29.7,27.3,25.0,81.0,75.0,2.1,19.8,1,0.33841307983367047,-0.9409976553623765,-0.9945218953682734,-0.10452846326765336
1008.5,35.1,30.8,28.0,25.9,75.0,32.0,9.5,12.6,0,0.3221204417984908,-0.9466986959828059,-0.9945218953682734,-0.10452846326765336
1005.5,33.0,30.0,27.4,25.0,74.0,29.0,10.0,22.6,0,0.3057318273597533,-0.952117665910714,-0.7431448254773944,-0.6691306063588581
1010.3,32.8,29.2,27.9,25.2,84.0,85.0,2.1,13.0,1,0.2892521195365682,-0.9572529505536156,0.8660254037844386,-0.5000000000000002
1007.7,31.1,28.6,26.8,25.4,81.0,88.0,3.8,11.3,1,0.2726862284894937,-0.9621030198436006,-0.587785252292473,-0.8090169943749475
1008.8,31.0,28.4,27.4,25.4,82.0,88.0,7.0,13.6,1,0.2560390900575468,-0.9666664286932196,-0.9945218953682734,-0.10452846326765336
1001.0,32.1,30.0,28.1,25.8,75.0,78.0,8.3,14.3,0,0.23931566428755768,-0.970941817426052,-0.9945218953682733,0.10452846326765387
1000.1,33.7,30.1,28.6,24.8,75.0,48.0,7.0,28.5,1,0.2225209339563145,-0.9749279121818236,0.9945218953682733,0.10452846326765368
999.0,35.0,31.5,28.2,25.3,76.0,38.0,10.0,30.0,0,0.20565990308593646,-0.9786235252959553,-0.40673664307580093,0.9135454576426005
1005.4,30.8,28.9,26.0,25.5,88.0,88.0,1.9,29.0,1,0.18873759545291677,-0.9820275556534303,-0.9510565162951536,0.30901699437494723
1003.8,31.3,28.1,26.5,25.6,85.0,87.0,0.1,29.6,1,0.17175905309127631,-0.9851389890168738,-0.9945218953682734,-0.10452846326765336
